tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569541591586643968,neutral,1.0,,,United,,WayneMAaron,,2,@united.  Pls hold UA2066 for 9 cnx pax frm UA6194.  All runners.  A 5 min hold will save 2 fam frm miscnx.  Pls. Twitter is watching.,,2015-02-22 08:57:51 -0800,,
569540963091259392,negative,1.0,longlines,0.66,United,,Nick_Delray,,0,@united no way one person is working entire security checkpoint in EWR 🆖,,2015-02-22 08:55:21 -0800,,
569539834131443712,positive,0.6846,,,United,,LisaGetz1,,0,@united THANK YOU!,,2015-02-22 08:50:52 -0800,"Beijing, China",
569539000312188928,negative,1.0,Late Flight,0.6806,United,,jeisensc,,0,@united who authors this fiction? I just heard on radio we don't even have a jetway secured yet #UA5037 #CMH http://t.co/T78k7aBtWF,"[39.99829207, -82.88085401]",2015-02-22 08:47:33 -0800,"San Diego, CA",Pacific Time (US & Canada)
569538770808266754,negative,1.0,Cancelled Flight,1.0,United,,greghm88,,0,@united so? Found anything or just showing off? You do realise that the morning flight that you Cancelled Flightled was more pricey than the evening?,,2015-02-22 08:46:39 -0800,London,
569538703732772864,negative,1.0,Lost Luggage,0.6779999999999999,United,,kidang,,0,@united oh I did. Was still lost. Your tracking system stinks as does the delivery system.,,2015-02-22 08:46:23 -0800,Tour Bus or Airplane/ Hotel,Pacific Time (US & Canada)
569538171509350400,negative,1.0,Late Flight,1.0,United,,dkosi2,,0,@united feeling like a true united customer stuck.on the tarmac in dc for over 2 hrs. UNITEDFAIL,,2015-02-22 08:44:16 -0800,,
569537571685924864,neutral,1.0,,,United,,WayneMAaron,,0,@united pls follow for DM.,,2015-02-22 08:41:53 -0800,,
569535507815903233,negative,1.0,Late Flight,0.6752,United,,drr51664,,0,@united leadership counts. landed at 11:15 last night-deplaned at 12:40. 45 minutes of that was waiting for the jetway. Inexcusable,,2015-02-22 08:33:41 -0800,Central NJ,
569535503827017730,negative,1.0,Customer Service Issue,1.0,United,,worldknits,,0,@united I sent you a DM as requested but have not heard anything. Can you address the issue I brought up in my DM and explain what happened?,,2015-02-22 08:33:40 -0800,"Fredericksburg, VA",Eastern Time (US & Canada)
569534882952716288,negative,1.0,Flight Attendant Complaints,1.0,United,,drr51664,,0,@united employee=faceless. Don't throw them under the bus. Starts with management. I'm almost a million miler and own my own company. 1/2,,2015-02-22 08:31:12 -0800,Central NJ,
569534268130660352,negative,1.0,Late Flight,0.6769,United,,jeisensc,,0,@united you can't say the flight is pulled in and departs in 2 mins if boarding hasn't even started! http://t.co/2IKbP8gxWi,"[39.99814659, -82.88058383]",2015-02-22 08:28:45 -0800,"San Diego, CA",Pacific Time (US & Canada)
569534175973396480,negative,1.0,Cancelled Flight,0.6814,United,,CressM,,0,@united  I understand that but why should I pay to change if it was a problem with your plane. If it was weather I would understand,,2015-02-22 08:28:23 -0800,FL,
569533799815630848,negative,1.0,Cancelled Flight,0.3514,United,,scottychadwick,,0,@united 30 hours Late Flightr still no answers stuck in Houston. Keep getting put on phantom flights that never apeared. #BadCustomerService,,2015-02-22 08:26:53 -0800,,Eastern Time (US & Canada)
569532310716080129,negative,1.0,Late Flight,1.0,United,,ajbohman,,0,@united you guys are horrible! First we get stuck in the snow for a hr in ewr now sitting in cmh saying it could be 30min for a gate,,2015-02-22 08:20:58 -0800,Irving Texas,
569532005320253441,negative,1.0,Cancelled Flight,1.0,United,,LaHauser,,0,"@united the hotel you sent us to wouldnt take the voucher. Our flight was delayed, then Cancelled Flightled, then delayed again. 32 hours and counting","[38.94562938, -77.44400264]",2015-02-22 08:19:46 -0800,,Paris
569531988702576640,negative,1.0,Lost Luggage,0.684,United,,plazaroff,,0,@united DM'd you 4 hrs ago at your request. No response to be found .... just like my bag.,,2015-02-22 08:19:42 -0800,,Mountain Time (US & Canada)
569531969110974464,positive,1.0,,,United,,KapuriaMd,,0,@united worked out after all. Thanks for your immediate reply!!,,2015-02-22 08:19:37 -0800,,
569531827989454848,negative,1.0,Customer Service Issue,0.6539,United,,jasminhunter,,0,@united two hour delay for a plane that was visible from the airport. So far terrible customer service. #neveragain,,2015-02-22 08:19:03 -0800,"Portsmouth, NH",Eastern Time (US & Canada)
569531484903772161,neutral,0.6753,,0.0,United,,allen_crawford,,0,"@united It was 3387. But we helped you with the weight issue, took your vouchers, and hopped on a @Delta flight instead. #winwin",,2015-02-22 08:17:42 -0800,"Indianapolis, IN",Eastern Time (US & Canada)
569531274991239168,negative,1.0,Late Flight,1.0,United,,newguymeltz,,0,"@united as if a 4 hour maintenance delay wasn't enuf, u charge me $25/bag as a global service platinum mbr. Get ur shit together",,2015-02-22 08:16:51 -0800,Bellaire TX,Central Time (US & Canada)
569531010167250944,negative,1.0,Cancelled Flight,0.7007,United,,czamkoff,,1,@united last week we also had maintenance issues and a flat tire. Another flight last week was Cancelled Flighted. Your track record is the WORST!,,2015-02-22 08:15:48 -0800,,
569530483022962688,negative,0.6738,Customer Service Issue,0.6738,United,,jasminhunter,,0,@united this customer service experience will be tweeted for quality assurance.,,2015-02-22 08:13:43 -0800,"Portsmouth, NH",Eastern Time (US & Canada)
569529789100507136,negative,1.0,Cancelled Flight,0.3503,United,,czamkoff,,0,@united you should spend all of the money you take for our tickets and update your planes! Each flight has a maintenance issue!!!,,2015-02-22 08:10:57 -0800,,
569529608862875648,neutral,1.0,,,United,,BenHabbel,,0,@united can you put Russell Daiber (on same ticket) as well into premium Eco? Appreciated!,,2015-02-22 08:10:14 -0800,New York City,Pacific Time (US & Canada)
569528923769298945,neutral,1.0,,,United,,RJordan47,,0,@united can you get me to okc from Sacramento today. Dfw is now closed,,2015-02-22 08:07:31 -0800,Oklahoma,Central Time (US & Canada)
569528348126216193,negative,1.0,Cancelled Flight,1.0,United,,cryancox,,0,@united any chance you could help rebook?? My flight Cancelled Flightled,,2015-02-22 08:05:14 -0800,,
569527975252766720,neutral,0.667,,0.0,United,,YaDurak,,0,"@united Out of curiosity, when a flight is arranged, are pilots notified? There are a lot of ""pilots haven't arrived yet"" announcements.",,2015-02-22 08:03:45 -0800,"Alexandria, VA",
569527524323151873,neutral,0.6543,,0.0,United,,patrick_maness,,0,@united Yes. To Boston. I was going to Providence.,,2015-02-22 08:01:57 -0800,Rhode Island,Eastern Time (US & Canada)
569526800767983616,negative,1.0,Cancelled Flight,0.6871,United,,AdamDonkus,,0,@united you really need a better system for handling Cancelled Flightled flights http://t.co/3uBCoAsyws,,2015-02-22 07:59:05 -0800,"Bechtelsville, PA",Eastern Time (US & Canada)
569526294477725697,neutral,0.6601,,,United,,juansequeda,,0,@united how are conditions in BOS today? I'm in UA994. Everything appears to be in time but I wanted to check.,,2015-02-22 07:57:04 -0800,AustinTX-AUS/CaliColombia-CLO,Central Time (US & Canada)
569526172335222784,neutral,1.0,,,United,,ATL_Attorney,,0,@united same day flights,,2015-02-22 07:56:35 -0800,"Atlanta, GA",Quito
569526143730077696,negative,1.0,Customer Service Issue,0.6813,United,,ATL_Attorney,,0,@united It is also inappropriate to lie to passengers to induce them into accepting a voucher by telling them you have availability on Late Flightr,,2015-02-22 07:56:28 -0800,"Atlanta, GA",Quito
569526070615138304,negative,1.0,Lost Luggage,1.0,United,,Finrz,,0,@United give me a direct number I can call regarding my lost baggage immediately.,,2015-02-22 07:56:11 -0800,"iPhone: 55.946030,-3.189382",Hawaii
569525760337162241,negative,1.0,Cancelled Flight,0.684,United,,ATL_Attorney,,0,@united involuntarily bumped your passenger and can't guarantee them another flight for three days!,,2015-02-22 07:54:57 -0800,"Atlanta, GA",Quito
569525690950815745,negative,1.0,Customer Service Issue,0.3725,United,,ATL_Attorney,,0,@united Please follow FAA guidelines regarding bumping. It is NOT acceptable to give a $300 voucher for an $800 fare when you've,,2015-02-22 07:54:40 -0800,"Atlanta, GA",Quito
569523831460761601,negative,1.0,Cancelled Flight,1.0,United,,czamkoff,,0,"@united I did already rebook, and now I will miss my first appointments in London tomorrow morning. Thanks for ruining my trip - AGAIN!",,2015-02-22 07:47:17 -0800,,
569523440547291136,negative,1.0,Late Flight,0.6875,United,,moss_jas,,0,".@united Our newest delay, right now http://t.co/96fTLZWtvO",,2015-02-22 07:45:44 -0800,,Eastern Time (US & Canada)
569523231524319232,negative,1.0,Customer Service Issue,0.6796,United,,goldsteinmlg,,0,"@united. If you show available seats, you need to honor that! I shouldnt spend 1hr on phone to hear that ""really there are 3 not 4 seats""",,2015-02-22 07:44:54 -0800,,
569522354008805376,negative,1.0,Customer Service Issue,1.0,United,,goldsteinmlg,,0,@united 50 min on hold trying to book award flight because site errors out.  Agents ask for my pin to see platinum availability??? badbadbad,,2015-02-22 07:41:25 -0800,,
569522040547385344,negative,1.0,Can't Tell,1.0,United,,StregaHorn,,0,@united is a joke.  Lots of angry people at IAH this AM.,,2015-02-22 07:40:10 -0800,"Houston, TX",Central Time (US & Canada)
569521863891804160,neutral,0.6642,,0.0,United,,CressM,,0,@united I6EP18,,2015-02-22 07:39:28 -0800,FL,
569521101736439809,negative,1.0,Customer Service Issue,0.3618,United,,BenHabbel,,0,@united completely unacceptable to seat 1st class passenger into middle seat in 38 (not even premium economy),,2015-02-22 07:36:26 -0800,New York City,Pacific Time (US & Canada)
569521081125629953,negative,1.0,Customer Service Issue,0.6703,United,,bushth07,,0,"@united Found flight after 2.5 hrs. How am I offered a $200 flight voucher 12 hrs before, lose my seat out of neglect, then get nothing?",,2015-02-22 07:36:21 -0800,43206,Eastern Time (US & Canada)
569520712379052032,neutral,1.0,,,United,,worldknits,,0,@united DM'ed you,,2015-02-22 07:34:53 -0800,"Fredericksburg, VA",Eastern Time (US & Canada)
569520425312632832,positive,1.0,,,United,,JeremyAllynAmes,,0,"@united Nicole at Quito airport took great care of us this week. Handled lost baggage, seat changes. Very professional/nice. Pat her back.",,2015-02-22 07:33:45 -0800,"Medway, MA",Eastern Time (US & Canada)
569518979103924224,neutral,0.64,,0.0,United,,throthra,,0,@united why de-ice before taxing? Maybe it #makestoomuchsense ? #shouldhaveflowndelta #unitedsucks @Delta @SouthwestAir @AmericanAir,,2015-02-22 07:28:00 -0800,,
569518596231008258,neutral,1.0,,,United,,ericdUX,,0,@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?,,2015-02-22 07:26:29 -0800,"Columbus, Ohio, USA",Eastern Time (US & Canada)
569517484102909952,negative,1.0,Late Flight,0.7092,United,,throthra,,0,"@united right as we think we will take off, we stop to get de-iced. Why wasn't this done when the planes were sitting out all night?",,2015-02-22 07:22:03 -0800,,
569517360828145664,negative,1.0,Customer Service Issue,0.6939,United,,RJordan47,,0,@united two service agents hung up on me the third was able to get me a flight on US air today. Three calls and 2.5 hours to get a flight,,2015-02-22 07:21:34 -0800,Oklahoma,Central Time (US & Canada)
569517323180236800,negative,1.0,Late Flight,1.0,United,,laurahotaling,,0,@united Delayed more and more these days. MCO &gt; IAD. Fingers crossed I make my connection home to Albany. #united1K,,2015-02-22 07:21:25 -0800,,
569516969969389568,negative,1.0,Bad Flight,0.3529,United,,NosihtamInc,,0,"@united your first class is a joke, compared to all the others I have flown, don't ask for extra peanuts... That's NOT allowed! @AirCanada",,2015-02-22 07:20:01 -0800,"Winnipeg, Manitoba",Central Time (US & Canada)
569516852805808129,negative,1.0,Customer Service Issue,0.6308,United,,KapuriaMd,,0,@united I have been given a connection with 2 overnight layovers. No vouchers. Last connection not even confirmed.,,2015-02-22 07:19:33 -0800,,
569516736162050048,positive,1.0,,,United,,3speed,,0,@united thanks for leaving our 3 year old in his own row flight 360 LAX-IAD,,2015-02-22 07:19:05 -0800,wdc,Eastern Time (US & Canada)
569516566380875778,negative,1.0,Damaged Luggage,1.0,United,,NosihtamInc,,0,@united I would like your baggage damage number as well! Another great thing from your 'trained' staff! Whats the number please.. Claim time,,2015-02-22 07:18:25 -0800,"Winnipeg, Manitoba",Central Time (US & Canada)
569515688898875393,negative,1.0,Flight Attendant Complaints,0.6657,United,,NosihtamInc,,0,"@united 100% I will put together a very serious email, with all the issues that arose on our vacation due to your staff I will post it here",,2015-02-22 07:14:55 -0800,"Winnipeg, Manitoba",Central Time (US & Canada)
569515118125408256,negative,0.6854,Can't Tell,0.3596,United,,GusSpaulding,,0,@united thank you for fully boarding flight 1689 this morning before noticing we had no pilots. #fail,,2015-02-22 07:12:39 -0800,"New York, NY",
569514750842789888,negative,1.0,longlines,0.682,United,,worldknits,,0,@united the long wait was the icing on the cake. Why don't you fix your reservation system so the confirm # doesn't get changed mid-travel,,2015-02-22 07:11:12 -0800,"Fredericksburg, VA",Eastern Time (US & Canada)
569514430393913344,negative,1.0,Cancelled Flight,1.0,United,,czamkoff,,1,@united you guys SUCK! Another Cancelled Flighted flight! Every flight with you has an issue!,,2015-02-22 07:09:55 -0800,,
569514124490579969,neutral,0.6365,,0.0,United,,roryfreeman87,,0,@united with about 25 people trying to get on flights,"[29.98872603, -95.3384666]",2015-02-22 07:08:42 -0800,california,Central Time (US & Canada)
569514063019053056,negative,1.0,Can't Tell,0.667,United,,DanielPaulEller,,0,"@united, more lies... http://t.co/BEqoTLNugc",,2015-02-22 07:08:28 -0800,Chicago,Central Time (US & Canada)
569514001450672128,negative,1.0,Customer Service Issue,1.0,United,,roryfreeman87,,0,@united they wouldn't let me on. Real nice of you! Just love your awesome service. And U have 2 people working this customer service line..,"[29.98870677, -95.33845443]",2015-02-22 07:08:13 -0800,california,Central Time (US & Canada)
569513811285311488,negative,1.0,Late Flight,0.7143,United,,BuickJohnc,,0,@united after 6 hour plus delay from #WashingtonDC finally on flight to #Edinburgh all very tired,,2015-02-22 07:07:28 -0800,Edinburgh,
569513703722393601,positive,1.0,,,United,,Angry_VBK,,0,@united thank you,,2015-02-22 07:07:02 -0800,,
569513498016923648,negative,1.0,Can't Tell,0.6633,United,,DanielPaulEller,,0,"@united, I don't believe that you do.. http://t.co/7z3GqEBfK2",,2015-02-22 07:06:13 -0800,Chicago,Central Time (US & Canada)
569513049507246081,neutral,0.6292,,0.0,United,,craigsmail,,0,@united can you change DKYDE6 to 4583&gt;36 on 2/23 instead of 3636&gt;606&gt;36; original reservation was for 4404&gt;36 yesterday but was Cancelled Flightled.,,2015-02-22 07:04:26 -0800,"Kansas City, USA",Eastern Time (US & Canada)
569512714961362944,negative,1.0,Late Flight,1.0,United,,KapuriaMd,,0,"@united : flight delayed by 24 hours, lost my wallet, have no money to eat or sleep yet your representatives will not help.#unitedsucks",,2015-02-22 07:03:06 -0800,,
569512239344054274,negative,1.0,Bad Flight,0.3531,United,,pawenrick,,0,@united lost 4 loyal customers and mileage plus card holders. We could have driven to Florida from Pa quicker both ways! Worst trip ever!,,2015-02-22 07:01:13 -0800,Happy Valley,Quito
569510828023488512,negative,0.6734,Late Flight,0.6734,United,,throthra,,0,@united they let us board again but will we fly this time? Who knows! #shouldhaveflowndelta,,2015-02-22 06:55:37 -0800,,
569508903735545857,negative,0.6989,Customer Service Issue,0.6989,United,,throthra,,0,@united apparently sleeping in B terminal wasn't the worst situation. Someone told other UA passengers they had to sleep at baggage claim.,,2015-02-22 06:47:58 -0800,,
569508469088387072,negative,1.0,Late Flight,1.0,United,,201Chef,,0,@united why don't you de-ice while the plane sits there with no one in it for 2 hours ?? Or we could just delay :/,"[40.6941088, -74.17545854]",2015-02-22 06:46:14 -0800,201-600-2130,Central Time (US & Canada)
569508282995486720,negative,1.0,Can't Tell,0.6556,United,,DanielPaulEller,,0,@united fuck you for not caring 😢,,2015-02-22 06:45:30 -0800,Chicago,Central Time (US & Canada)
569507834930442241,negative,0.6697,Can't Tell,0.3394,United,,ljsbrooks,,0,"@united its been five days, I'm just asking you to clarify your policy on car seats. I don't want to have to take this higher up.",,2015-02-22 06:43:43 -0800,,
569507197052260354,neutral,1.0,,,United,,Angry_VBK,,0,@united question. Are departure times based off eastern central time or the time zone your actually in?,,2015-02-22 06:41:11 -0800,,
569507060209090561,positive,0.6987,,,United,,auciello,,0,Very quick! TY. @united: @auciello I am sorry to hear this. Can you please follow and DM me the details of what transpired? ^JH,,2015-02-22 06:40:38 -0800,South Seaside Park/Puerto Rico,Eastern Time (US & Canada)
569506670189137920,negative,0.6473,Lost Luggage,0.6473,United,,szymanski_t,,0,@united if you lost my belongings then BE HONEST!,,2015-02-22 06:39:05 -0800,,Eastern Time (US & Canada)
569505479795326977,negative,0.3533,Cancelled Flight,0.3533,United,,CoachMcRoberts,,0,@united Back at the Denver airport and ready for round two today. Ready to get home!,,2015-02-22 06:34:21 -0800,"Oxford, MS",
569505407862902784,negative,0.7099,Customer Service Issue,0.7099,United,,21stCenturyMom,,0,@united  of course this morning I see a non-stop from IAH to SFO but that was not available yesterday. #UnitedHatesUsAll,,2015-02-22 06:34:04 -0800,,Pacific Time (US & Canada)
569504786879528962,negative,1.0,Customer Service Issue,0.6662,United,,szymanski_t,,0,@united 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,,2015-02-22 06:31:36 -0800,,Eastern Time (US & Canada)
569504366006132736,negative,1.0,Lost Luggage,1.0,United,,Therobertlewin,,0,@united @delta lost my luggage from ATL to  hdn luggage in denver and said @united will deliver my luggage to HDN airport claim# hdndl11785,,2015-02-22 06:29:56 -0800,,
569504330551861248,negative,1.0,Lost Luggage,1.0,United,,szymanski_t,,0,@united If United loses your baggage they will get it to the airport in the country your in and then it disappears!,,2015-02-22 06:29:47 -0800,,Eastern Time (US & Canada)
569504232971362304,neutral,1.0,,,United,,FlyChristo,,0,"@united Was on NH10 on United ticket, rerouted to IAD due to weather in JFK. Can you get us home on United 5713 or 3277?",,2015-02-22 06:29:24 -0800,New York City,Eastern Time (US & Canada)
569504176306331649,negative,1.0,Late Flight,1.0,United,,bushth07,,0,"@united Thank you for wasting my time &amp; money. Not only will I now arrive 5 hours Late Flight to my destination, but...",,2015-02-22 06:29:11 -0800,43206,Eastern Time (US & Canada)
569504172011356160,negative,1.0,Lost Luggage,1.0,United,,szymanski_t,,0,@United DO NOT FLY UNITED WITH CHECKED BAGGAGE! It will never find you!,,2015-02-22 06:29:10 -0800,,Eastern Time (US & Canada)
569503938690584576,negative,1.0,Customer Service Issue,0.6579999999999999,United,,szymanski_t,,0,@United why can't you have an English/Spanish rep call me so we can locate my bag and resolve this issue?,,2015-02-22 06:28:14 -0800,,Eastern Time (US & Canada)
569503745974902784,negative,1.0,Lost Luggage,1.0,United,,szymanski_t,,0,@united why would you overnight my bag Wed to an unknown location with a courier company you apparently can't contact!,,2015-02-22 06:27:28 -0800,,Eastern Time (US & Canada)
569503649677750272,negative,1.0,Can't Tell,1.0,United,,throthra,,0,"@united Hey, thanks again for helping me miss my buddies 30th bday, you guys are really a trashy company #shouldhaveflowndelta #unitedsucks",,2015-02-22 06:27:05 -0800,,
569503367757754369,negative,1.0,Customer Service Issue,1.0,United,,szymanski_t,,0,@united I have never been more frustrated than my conversations with United who can't speak Spanish to the courier company that has my bag!,,2015-02-22 06:25:58 -0800,,Eastern Time (US & Canada)
569503165713948672,negative,1.0,Can't Tell,0.6715,United,,szymanski_t,,0,@united I have never been mislead by a company as many times as I have this week by United Airlines!,,2015-02-22 06:25:10 -0800,,Eastern Time (US & Canada)
569502953851252737,negative,1.0,Can't Tell,0.6723,United,,szymanski_t,,0,@united I would never fly United Airlines again!,,2015-02-22 06:24:19 -0800,,Eastern Time (US & Canada)
569502909093646336,negative,1.0,Late Flight,0.6774,United,,kaf_silva,,0,@united I am still in the airport waiting for my flight.,,2015-02-22 06:24:09 -0800,,
569502869243736065,negative,1.0,Lost Luggage,1.0,United,,szymanski_t,,0,@united your airline has been telling me that my luggage is one hour away from my destination for 5 days!,,2015-02-22 06:23:59 -0800,,Eastern Time (US & Canada)
569502353797173248,negative,1.0,Late Flight,0.6505,United,,jlongoria21,,0,@united now there is no one to operate the ramp to let us out of the plane in IAH...wow..just wow,,2015-02-22 06:21:56 -0800,"Rio Grande Valley, Texas",Central Time (US & Canada)
569501080607813633,positive,1.0,,,United,,siobhanvivian,,0,@united just did! Thank you!,,2015-02-22 06:16:53 -0800,the burgh,Eastern Time (US & Canada)
569500986638798848,positive,1.0,,,United,,GreenkidspenWRA,,0,@united thank you!,,2015-02-22 06:16:30 -0800,Grimsby - UK,
569500360651509760,negative,1.0,Cancelled Flight,1.0,United,,greghm88,,0,"@united Cancelled Flights your flight then sends you an email saying ""think about your next flight..."" #customer #outrage http://t.co/KkwiwI97A4",,2015-02-22 06:14:01 -0800,London,
569500030459117568,negative,1.0,longlines,1.0,United,,jeisensc,,0,"@united did your super computer 💩 ots pants? Lots of cranky people in line at CMH reFlight Booking Problems, delaying check-ins of on-time, direct flyers","[39.99806982, -82.88439575]",2015-02-22 06:12:42 -0800,"San Diego, CA",Pacific Time (US & Canada)
569499434633048065,negative,0.6939,Cancelled Flight,0.3469,United,,BenHabbel,,0,@united - you rebooked me to UA1764 after UA 3883 was Cancelled Flightled. I paid for first class ticket - but new seat is 38E. Can you please fix!,,2015-02-22 06:10:20 -0800,New York City,Pacific Time (US & Canada)
569499431369891840,neutral,0.6362,,0.0,United,,_Charette_,,0,@united we need a new flight to Tucson,,2015-02-22 06:10:19 -0800,SE AZ By Way of HV,Mountain Time (US & Canada)
569497995445559298,negative,1.0,Can't Tell,0.6838,United,,EmmeliePickett,,0,@united is your check-in system down? I'm having trouble checking in for a flight that departs in less than 24 hrs.,,2015-02-22 06:04:37 -0800,"fort worth, tx",Central Time (US & Canada)
569497092655345664,negative,1.0,longlines,0.6849,United,,DanielPaulEller,,0,"@united, fuck you and your closed premier access lines at ORD. Probably gonna miss my flight...Start treating your customers better.",,2015-02-22 06:01:02 -0800,Chicago,Central Time (US & Canada)
569497031322030081,negative,1.0,Bad Flight,1.0,United,,fctry,,0,@united Good luck with the no-enertainment-on-6-hour-flights strategy. Innovation at work. Hello @jetblue http://t.co/HI76BOavXY,,2015-02-22 06:00:47 -0800,"Williamsburg, Brooklyn",Eastern Time (US & Canada)
569496936157487104,negative,1.0,Customer Service Issue,1.0,United,,betorides,,0,@united no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,,2015-02-22 06:00:24 -0800,,Quito
569496919036305408,negative,1.0,Bad Flight,1.0,United,,ajbohman,,0,@united you would think you would clean your ramps. Our jet is stuck in the snow in Newark. This would never happen with @Delta,,2015-02-22 06:00:20 -0800,Irving Texas,
569496828376322048,negative,1.0,Cancelled Flight,0.6497,United,,mahrruk,,0,"@united I would understand if weather was the issue, but bc of airline maintenance I had to sleep on an airport floor and lose an entire day",,2015-02-22 05:59:59 -0800,Rochester,Eastern Time (US & Canada)
569495111337275392,positive,1.0,,,United,,DaRenton,,0,@united I am - thank you!,,2015-02-22 05:53:09 -0800,Colorado,Mountain Time (US & Canada)
569493640990625793,negative,1.0,Late Flight,1.0,United,,_Charette_,,0,@united flight 403 is delayed 40 min bc a missing screw and were in danger of missing flight 6491,,2015-02-22 05:47:19 -0800,SE AZ By Way of HV,Mountain Time (US & Canada)
569491817600655360,negative,0.6701,Customer Service Issue,0.6701,United,,wamo66,,0,@united @wamo66 after 2 hours and 20 minutes most of which I was on hold I was able to get the Cancelled Flightled flight changed to Delta.,,2015-02-22 05:40:04 -0800,,
569491456173477889,negative,1.0,Cancelled Flight,1.0,United,,PubliusTX,,0,"@united no, ua 6 finally Cancelled Flighted after hrs of delay. The replacement flight leaves Late FlightR than this one was scheduled tomorrow. Not cool.",,2015-02-22 05:38:38 -0800,"Houston, TX",Central Time (US & Canada)
569491346647445505,neutral,0.6804,,0.0,United,,Potter_Who,,0,@united sister &amp; BIL stuck in Detroit desperately need to be in Florida flying w/ @USAirways is there anything you can do?,,2015-02-22 05:38:12 -0800,whore island ,Eastern Time (US & Canada)
569491334643347457,negative,1.0,Flight Booking Problems,1.0,United,,ohsweet_melissa,,0,@united overbooked by FIFTY people?!? the worst.,,2015-02-22 05:38:09 -0800,,Central Time (US & Canada)
569491295766343681,negative,0.6586,Customer Service Issue,0.6586,United,,RodahlLL,,0,@united On hold 2X 60 min ea. Trying to bk a tix to Asia. Your website &amp; customer service dont want my business. Korea Air it is.,,2015-02-22 05:38:00 -0800,Hong Kong,Central Time (US & Canada)
569491079952642051,negative,0.6768,Customer Service Issue,0.3434,United,,kaf_silva,,0,@united I would like to know what is the easiest way to get a refund.,,2015-02-22 05:37:08 -0800,,
569490499377061888,negative,0.6768,Late Flight,0.3388,United,,siobhanvivian,,0,"@united help me, united! I paid for economy plus on a flight that was changed BC of delay. Will I be automatically refunded?",,2015-02-22 05:34:50 -0800,the burgh,Eastern Time (US & Canada)
569490420356374528,negative,0.6821,Bad Flight,0.6821,United,,sap_geek,,0,@united The engineer that designed the 787 door frame to extend half a foot into the plane for seat 27A should be forced to always sit here,,2015-02-22 05:34:31 -0800,,
569489032100614144,neutral,0.6416,,0.0,United,,anil_arca,,0,@united I just sent to you.,,2015-02-22 05:29:00 -0800,"Virginia, USA",
569488705146068993,negative,1.0,longlines,0.7057,United,,KP_DR_RAMOS,,0,"@united your service need work - check out this Bush airport ""customer service line"" last nt #unitedagainstunited http://t.co/g00sAozgtv",,2015-02-22 05:27:42 -0800,,
569487167191425024,negative,0.6596,Customer Service Issue,0.6596,United,,Whosgunz,,0,"@united you realize you've said this already. At least last time you asked if I needed ""help""",,2015-02-22 05:21:35 -0800,,
569487156399378434,negative,0.6989,Late Flight,0.6989,United,,robbid,,0,@united Thanks.    This one was delayed an hour and a half prior to scheduled departure.,,2015-02-22 05:21:33 -0800,"Huntington, WV",America/New_York
569484965055832065,negative,1.0,Customer Service Issue,1.0,United,,ahaeder,,0,"@united Also, your phone customer service is almost useless. http://t.co/Mb3bJwGOAp",,2015-02-22 05:12:50 -0800,PDX,
569484788404322304,negative,1.0,Lost Luggage,1.0,United,,traceyabbywhite,,0,@united lost bag on next flight. Didn't have time to load during the 5 hour delay?Consequence from platinum to gold,,2015-02-22 05:12:08 -0800,"Atlantic Highlands, NJ",Eastern Time (US & Canada)
569484671672651776,negative,1.0,Cancelled Flight,1.0,United,,ahaeder,,0,"@united A day Late Flightr, one delayed &amp; one Cancelled Flightled flight, I'm at a gate with no seat assign. Lots of standby ppl also waiting.",,2015-02-22 05:11:40 -0800,PDX,
569484085397057536,negative,0.6556,Late Flight,0.6556,United,,sap_geek,,0,@united can you not get the first flight of the day off the ground on time?   #1531.  Let's go.......,,2015-02-22 05:09:21 -0800,,
569483390581383168,positive,1.0,,,United,,houckie,,0,@united thank you for flying me out of the mess at IAD and out to San Diego. http://t.co/tlPBaupIk5,,2015-02-22 05:06:35 -0800,Northern Virginia,Eastern Time (US & Canada)
569481897203494914,negative,1.0,Customer Service Issue,1.0,United,,robbid,,0,@united What does delayed due to Customer Service mean for UA761?,,2015-02-22 05:00:39 -0800,"Huntington, WV",America/New_York
569481676893622272,negative,1.0,Bad Flight,0.6659,United,,SagiRoi,,0,@united wifi wasn't working onboard.Alerted attendant re socket.You sent me to a hotel for 24 hours with 7$ Vouchers??no wifi at hotel,,2015-02-22 04:59:46 -0800,,
569481213016023040,negative,0.6513,Late Flight,0.3469,United,,jpfox13,,0,@united flight #1 no luck on #standby,,2015-02-22 04:57:56 -0800,the district of colombia,Eastern Time (US & Canada)
569480693782339584,neutral,1.0,,,United,,gwp22183,,0,"@united Do you have plans for an iPad app?  The iPhone app is great, but on the  iPad you have to flip the iPad.  Is there a beta? Tks.",,2015-02-22 04:55:52 -0800,Metro DC Area,
